id	address	lat	lon
2432907	улица Премудрова, 10 к4	56.29384958256017	43.9199737297541
2433973	проспект Гагарина, 212А	56.23273064507233	43.95115028274315
2433979	улица Маршала Голованова, 49	56.2313664431103	43.96007640482639
2433980	улица Маршала Голованова, 63	56.23048812413674	43.95545340671093
2433990	улица Военных Комиссаров, 1	56.23264350577353	43.95256518685286
2434025	улица Маршала Голованова, 37	56.233616140396386	43.9618518267549
2434026	улица Академика Лебедева, 1	56.23488750054762	43.95638681867855
2434487	проспект Гагарина, 186	56.239100189553184	43.96133253454646
2434488	6	56.24137823883387	43.971367083996284
2434489	7	56.24044535274835	43.97095777297177
2434490	проспект Гагарина, 182	56.24065578461273	43.96329094892495
2434491	8	56.23958231033067	43.97055522073977
2434519	улица Маршала Голованова, 73	56.228771407322036	43.9496313748367
2434525	Нижегородская улица, 6	56.32054002645246	43.987692276381026
2438691	улица Генерала Штеменко, 1	56.28746685088277	44.04490694648788
2438699	улица Ванеева, 110/30	56.284543567523585	44.03775136497413
2438700	улица Генерала Штеменко, 3	56.286662666926986	44.044968882286504
2438716	улица Маршала Рокоссовского, 17	56.2839385488185	44.04113986817698
2438718	улица Ванеева, 110/30А	56.28410613387751	44.03794441460649
2438719	улица Маршала Рокоссовского, 19	56.28390519546336	44.03897651368191
2438721	улица Маршала Рокоссовского, 17	56.283943190743784	44.04114632171931
2438722	улица Маршала Рокоссовского, 15	56.28397528687911	44.04334562794674
2438724	улица Маршала Рокоссовского, 19	56.28390904618056	44.039006393030824
2448381	улица Маршала Малиновского, 2	56.27983263384688	44.05054529676112
2448383	улица Маршала Рокоссовского, 8	56.2829486724734	44.039646886478
2448389	улица Маршала Рокоссовского, 10	56.28281872526817	44.03735736788487
2459165	Салганская улица, 24	56.304414107169215	44.020440227324556
2500717	Деловая улица, 22 к5	56.30437675203248	44.07392477222021
2517209	Артельная улица, 35	56.300198396763676	44.015319261285136
2517213	Артельная улица, 35А	56.299969600000004	44.01542634999999
2517215	Артельная улица, 37	56.3003339	44.0157257
2517216	Артельная улица, 37Б	56.30037992607351	44.01606279709908
2517232	Ошарская улица, 95 к2	56.303001591706135	44.022470844698695
2527069	улица Маршала Рокоссовского, 9	56.28332812169482	44.04787599174436
2527071	улица Маршала Рокоссовского, 5	56.28304318953633	44.04925045641588
2527074	улица Маршала Рокоссовского, 13	56.283558130381984	44.04655387462968
2527082	улица Маршала Рокоссовского, 1	56.28268783480866	44.050604464796926
2527085	улица имени Генерала Ивлиева И.Д., 39	56.282352931327516	44.052010944040454
2527090	бульвар 60-летия Октября, 3	56.28648099914408	44.05181114940616
2531175	Верхнепечёрская улица, 14 к1	56.28542854112828	44.07041431634959
2531176	Верхнепечёрская улица, 14	56.28593639685441	44.069509200809435
2531182	улица Богдановича, 7А	56.285136145581504	44.07260486744528
2531184	улица Богдановича, 1А	56.28512728152241	44.07343309312136
2531186	улица Богдановича, 7	56.285117688982	44.07167579653157
2531187	улица Богдановича, 1 к1	56.28581745000001	44.074046900000006
2531188	улица Богдановича, 1 к2	56.28563111512943	44.0735260878463
2531189	улица Богдановича, 7 к1	56.28581440115901	44.0716643671309
2531190	улица Богдановича, 7 к2	56.285649628553095	44.072506571137396
2531192	улица Богдановича, 1	56.285119449999996	44.074370099999996
2532671	улица Композитора Касьянова, 5 к1	56.28822866596765	44.07112000230783
2541086	Артельная улица, 13	56.29673122521328	43.99616092645119
2568584	улица Пушкина, 29	56.296729608047904	43.99136226006892
2568585	Светлогорский проезд, 4	56.29392082689617	43.9878826018531
2568586	Светлогорский проезд, 4А	56.293410462678665	43.98743404828861
2568588	Артельная улица, 3	56.29816334365814	43.990058677006935
2568591	проспект Гагарина, 36	56.296079366763394	43.98421943620683
2568594	проспект Гагарина, 30	56.297548009368654	43.98489152584728
2568599	проспект Гагарина, 32	56.29719125382239	43.98478687843761
2570424	улица Адмирала Макарова, 1	56.28981305536081	43.9432759573756
