node_id_from	node_id_to	length
171107597	171107599	38.426731
81175965	81175966	38.434670
243390236	243390338	38.443198
172865756	173688230	38.446425
81269287	81269375	38.467129
105329252	174874704	38.468530
175859550	175859557	38.470386
130738614	130738635	38.472530
82281972	82282041	38.477787
316046746	316046781	38.480298
316503871	316503936	38.481297
179439862	179440073	38.484948
722639632	722639633	38.487576
243390238	243390261	38.492003
56058863	56058873	38.494470
176124649	176124690	38.497349
155681169	155681171	38.500055
314704765	314704926	38.509230
156208018	156208019	38.520798
54495779	54495781	38.525285
133611686	171687764	38.535076
174874507	174874549	38.544890
105305310	105329240	38.546424
88810765	88810768	38.547796
176232186	176232190	38.550464
107670015	107670024	38.551280
127054724	127054747	38.552752
173415303	173415348	38.558359
2835431	2835600	38.560919
108637149	108637151	38.563201
316503852	316503929	38.570041
166371163	166371165	38.572105
316634966	316634983	38.572788
103640182	103640183	38.574930
177084258	177267997	38.580439
161478862	161478874	38.583787
179440086	243368185	38.586980
171793555	171793568	38.593319
146263515	146263533	38.595910
107532200	107532201	38.595932
155681193	155681200	38.601207
161111433	161111467	38.602036
42315315	42315317	38.602438
81290520	81290531	38.603014
81158992	81158995	38.607053
177083404	177083572	38.610510
81152545	81152546	38.616151
314705018	314824445	38.618532
130736469	130736601	38.620801
81158992	435873347	38.620892
127155506	127155522	38.625674
172415737	172415749	38.627312
243390224	243390265	38.636417
315256849	315256855	38.641259
119605652	119605666	38.644911
156208009	156208032	38.651352
243380215	243390204	38.658197
179439882	179440011	38.659188
151905907	266302297	38.660818
175859380	175859387	38.661909
15926970	151548146	38.663284
97395442	97395453	38.663512
151548176	151548187	38.671708
316015894	316015915	38.678367
130738529	130738543	38.679412
316045237	316045359	38.683802
3346072	3820360	38.692512
4616039	142411256	38.693472
175176326	175176435	38.693717
316046784	3224455653	38.703193
179440003	179440040	38.705134
172415882	172415899	38.710406
243390124	243390238	38.718853
81290532	81290574	38.724619
242970222	242970374	38.725253
130736541	130737050	38.726292
171793556	171794240	38.726946
160659942	160659943	38.729829
175176500	175176513	38.738570
315882741	315898329	38.751213
191402707	191402750	38.761823
81237226	176052658	38.768751
130738561	130738610	38.771550
175176257	175176515	38.776469
170153343	170153350	38.778431
184293622	184293641	38.780034
3368633	3368659	38.784569
172415880	172415890	38.785521
315265390	315265395	38.790431
124196283	124196302	38.798425
106748710	170780110	38.805931
2757673	2757675	38.813803
175176366	175176372	38.816468
316045162	316045413	38.824683
130738660	130738667	38.836176
105329157	105329248	38.843231
88810759	88810761	38.843361
2434491	100243055	38.846902
160659955	160659961	38.857221
81290528	81290535	38.858736
315260779	315260814	38.862907
316046675	316046736	38.868094
176124597	176124641	38.872138
81269510	81269620	38.872739
294378390	528945140	38.873246
81236836	205627930	38.881284
348500759	348500780	38.888535
149441047	149441090	38.890377
171793555	171793569	38.891961
184073744	184073759	38.897292
174522283	174522284	38.900394
96789328	105591374	38.903467
172865764	173688232	38.906474
380719704	380719705	38.906642
81193801	81193820	38.911543
243390126	243390420	38.912154
315882821	315893724	38.913032
157731193	157731208	38.915430
268984990	268984993	38.916409
165318257	174874595	38.917831
175176461	175176494	38.929091
150756283	151450762	38.929128
179439862	179440076	38.932017
314704609	314704951	38.932650
171786084	171786114	38.935093
316045127	316045172	38.936927
316047965	316047977	38.939215
316635083	316635124	38.941389
81299370	81299394	38.951412
158743868	158743869	38.952864
179439880	179440077	38.988302
184293611	206995396	38.989004
316008785	316012465	38.989739
15963993	54610194	38.992010
82281989	82282051	38.997568
243390247	243390288	39.001873
316015890	316015913	39.017489
179439968	179440001	39.017709
156978881	156978899	39.021975
81269302	81269404	39.025262
82282019	82282064	39.034316
53836819	97935654	39.035719
242960579	242960606	39.043797
81423575	81423681	39.046383
179439880	179439967	39.049760
245018970	1306287441	39.065796
81239436	184073764	39.067786
175834129	175834141	39.068646
171793563	171793566	39.080521
175837003	175859634	39.084641
134215867	170153350	39.085954
242915687	242917486	39.088946
149417032	149417035	39.089647
156243074	156243079	39.095417
171786008	171786017	39.099318
172415730	172415740	39.099324
3770309	3770322	39.105610
160599854	160599859	39.115119
171786047	171786127	39.117025
130741447	130741450	39.129954
171786059	171786073	39.136595
172415728	172415847	39.145111
172415737	172415907	39.146442
316045069	316045402	39.156383
678132997	678132998	39.164980
316045131	316046743	39.165714
41917113	181521651	39.165849
172415890	172415907	39.168645
54495788	54495789	39.170410
316503846	316503913	39.178066
316045045	316332219	39.179181
316015895	316015930	39.180466
111721253	111721262	39.182271
81269278	81269316	39.183516
314704784	314704950	39.186655
159505410	159505475	39.189472
242970217	242970377	39.190564
177083438	177083830	39.196288
172415730	172415899	39.202962
179439917	179439963	39.203437
242970351	242970367	39.204526
316634937	316635205	39.211102
150800858	150800877	39.214914
243256289	243256342	39.225913
161076575	161985797	39.226484
148138818	702368125	39.227848
173415334	173415344	39.228834
149655981	149655988	39.236828
176937412	176937416	39.237731
107689263	107689265	39.240636
176124269	176124282	39.242926
54495781	54495783	39.247502
176124602	176124635	39.250925
175176247	175176452	39.251351
206995395	206995397	39.253273
149770904	149770919	39.261039
54499735	54499748	39.265426
184073739	184073740	39.266240
175837227	175837233	39.266269
81630804	81630895	39.268345
170153326	170153357	39.271851
155681207	155681210	39.284843
2344237	2344242	39.287245
2800990	2801000	39.288358
316045261	3224434364	39.289550
171793553	171793559	39.289691
130738401	130738723	39.291904
127155498	127155510	39.296245
161462466	161564367	39.296881
172415736	172415748	39.301158
173415325	173415334	39.301759
243390125	243390235	39.307507
314704655	314705058	39.310877
13314404	13314405	39.312167
40698475	40698476	39.316447
160015264	161923940	39.317632
479430267	577719886	39.319976
172865739	172865743	39.323992
176124172	176124441	39.324034
172415847	172415880	39.328177
147573328	147573332	39.328824
173415344	173415351	39.331359
151548118	152696530	39.334931
160659950	160659956	39.338489
82282035	82282063	39.347023
172342149	172342152	39.357559
175176371	175176377	39.360582
81193182	81236845	39.370732
175176486	175176496	39.372410
1306093521	1306093522	39.375293
163725088	174874614	39.380350
160015296	161076595	39.383880
81630805	81630834	39.387808
243254242	243256357	39.390420
184073740	184073751	39.397399
194681596	194681606	39.399823
155681169	155681193	39.411092
242557178	242557228	39.415553
3346027	3346031	39.420450
43548028	43548029	39.422146
191969358	1387361677	39.423634
166371150	175071745	39.424567
315882694	315882700	39.425707
158743871	158743874	39.431117
161338249	161338251	39.431899
81423575	81423731	39.443299
175176457	175176489	39.444624
175859495	175859593	39.448005
2251944	106748455	39.457051
149259624	149259626	39.469871
242201834	1303406178	39.473517
175176475	1306299510	39.475036
124233972	154133181	39.475915
81423575	81423743	39.480547
171786011	171786020	39.480882
89198164	89198179	39.482221
81142108	81142116	39.485212
176269236	176269251	39.486432
242201825	242201848	39.486438
105573534	1306295666	39.496393
678133026	678133027	39.498708
2376678	170153332	39.506907
172415740	172415752	39.513228
316015899	316015940	39.515519
81423575	81423780	39.518118
316503972	316503973	39.518892
56043228	56043229	39.527527
174874462	174874467	39.528083
151548198	151548204	39.533268
152819522	152819524	39.534381
722631965	722631967	39.537259
56061800	56061822	39.537631
133000893	153658205	39.538577
177084507	177084510	39.542218
175176364	175176375	39.542749
315882712	315882802	39.546073
314704643	314705058	39.550103
175176236	175176253	39.554657
315256857	315256859	39.557717
314704899	314704922	39.565190
177086354	177086355	39.566710
175859576	1304806428	39.573394
2778435	2778446	39.573558
152294256	152294263	39.574065
176124554	176124708	39.576654
42315236	42315237	39.579328
315256846	315256857	39.580224
41917110	181521603	39.583854
242970612	242970641	39.585044
172415860	172415882	39.589193
43547983	111721248	39.594110
128191871	210644401	39.595729
54499764	54499765	39.599422
81162821	176052656	39.599495
156243067	156243079	39.605413
171793546	171793563	39.606637
81423430	81423505	39.608606
81423566	81423743	39.609290
150800858	547384473	39.617148
1306304318	1453376337	39.617285
152696493	152696676	39.618254
127155512	127155517	39.621184
316045244	316045442	39.627548
242970285	242970320	39.632669
161462435	161462436	39.633943
81152560	81152561	39.634758
150568131	150568132	39.636187
161076595	161923938	39.641601
242350102	242350104	39.643402
242960583	243390209	39.646837
175176329	175176338	39.647355
81193789	81193797	39.648733
96105749	96105755	39.650753
130738638	130738668	39.651799
315844871	315844910	39.652444
722631959	722631961	39.652767
171786038	171786050	39.660237
105692690	105692702	39.668391
157731296	157731308	39.668587
316634935	316634951	39.672809
127155487	127155525	39.679568
166476559	166476571	39.681180
315893747	315893774	39.687182
678081276	678081280	39.687553
127155494	208258713	39.694148
242970211	242970307	39.698134
171793549	171794240	39.705268
160599871	160599881	39.712704
315882671	1268792486	39.714391
42315220	42315243	39.720289
161462433	161462435	39.721549
54495743	54495792	39.723092
43548040	174522281	39.730944
53836819	97935655	39.731885
175176273	175176289	39.735190
2298669	2298680	39.737830
81193789	81193840	39.739735
176361487	176361491	39.740859
110367337	176232176	39.743088
81290558	81290568	39.756544
156978871	156978876	39.761032
1997404	4238212	39.769699
722624802	722631960	39.771235
7639267	127054732	39.778260
175176255	175176350	39.781181
42315221	42315238	39.783113
175176419	175176424	39.784812
2757667	184073755	39.786014
174874688	174874705	39.788917
170153323	170153333	39.793280
109831953	109831994	39.808067
184293607	206693404	39.809928
172415757	172415761	39.819453
130738373	130738499	39.820300
15568949	72344546	39.822752
722631992	722631997	39.825248
40748303	174691103	39.825974
127155492	127155523	39.841857
314704899	314705051	39.847411
243390195	243390405	39.850429
105024743	105024797	39.852770
42315330	42315333	39.857168
179439917	179439994	39.859826
149771186	637921500	39.863022
54499772	54499785	39.863240
159749067	159749068	39.869549
722631989	722631991	39.870038
678133016	678133029	39.893768
243390231	243390280	39.895941
130738456	130738541	39.904053
175176311	175176338	39.905158
316045339	316045434	39.909372
179439956	179439988	39.909957
300274019	318824296	39.911214
242960509	243390448	39.913296
316015908	316015921	39.914759
171786075	171786077	39.918061
415074912	415074922	39.918459
175176429	175176477	39.919391
81423708	81423748	39.919897
127053116	161462426	39.921258
109712195	161386688	39.921427
316015924	316015925	39.932436
172442652	172442683	39.932776
171786041	171786045	39.933064
130737275	130737277	39.933841
172415782	172415860	39.934329
54499746	54499747	39.942214
161076614	161076629	39.944283
152696560	152696685	39.953296
316046616	316046705	39.961318
97395442	97395452	39.962559
130738618	130738663	39.962635
251032548	251032669	39.963078
174744058	678078681	39.967225
171786056	171786064	39.970897
172865776	172865796	39.979152
354827367	528945138	39.980240
171786043	171786120	39.981240
1303406172	1303406173	39.990370
316015892	316015932	39.994131
448119234	678133005	40.001556
130738426	130738462	40.010167
316045124	316045396	40.016988
111699247	147573332	40.019960
176124335	176124347	40.020108
3770308	3770313	40.031710
314705029	314705123	40.048999
166476569	174855272	40.051088
176124308	176914760	40.053219
161985635	161985848	40.065698
316046574	316046766	40.066136
184073749	184073759	40.068150
171793548	171793559	40.091660
722631971	722631972	40.096941
127155496	127155515	40.098464
42315225	42315227	40.102339
316634947	316635092	40.105000
171786026	171786030	40.111344
157900845	157900852	40.112476
191436813	191748344	40.112836
158549658	158549737	40.114326
81299392	81299394	40.126288
47893458	47893459	40.130117
314705049	314705137	40.131207
677882676	1262962634	40.136403
176124722	176302416	40.142843
316634937	316634953	40.149797
156208033	156208038	40.150443
316046589	316046809	40.156905
161155183	161155223	40.167024
316045097	316045219	40.167923
176124709	176124771	40.172519
316045065	316045312	40.173119
176361464	176361499	40.177340
316635166	316635174	40.178637
176361476	176361487	40.180624
56058346	56058360	40.181524
105265876	105265887	40.185789
174568264	174568454	40.190490
127155493	127155520	40.191519
53638581	53638582	40.211909
130737020	130737032	40.212761
848387327	848387328	40.214854
130738514	130742278	40.220822
722631994	722631995	40.223317
722624794	722624795	40.226496
171786142	171786152	40.227371
156068055	156068086	40.230872
81269345	81269585	40.232860
175859409	1306292452	40.233768
158056466	158056476	40.236574
2568594	2568599	40.236644
448118509	722616414	40.240163
172865782	172865788	40.244925
96557239	99619475	40.250134
156068070	156208004	40.250676
166476550	166476564	40.260090
175176239	175176267	40.261372
15926783	762874331	40.264666
175859423	1306088380	40.264732
3804138	4238201	40.274460
176789863	176789869	40.289232
176124650	176124674	40.291977
175176288	175176296	40.301111
156762061	156762065	40.301662
314704692	314705081	40.302463
81630805	81630861	40.303226
149512794	170154507	40.306383
3838693	150522060	40.312976
176124338	176124536	40.315518
157731256	157731296	40.318459
174874483	174874489	40.318868
156207996	156208009	40.320464
81630756	81630766	40.322205
166372633	166372637	40.331961
88810761	88810772	40.338426
3804140	147599587	40.340319
165318269	174874575	40.342911
160659958	160659960	40.349031
315260792	315260795	40.358827
108637127	108637145	40.358957
315882779	316005041	40.366883
97395447	97395458	40.367610
13314403	13314404	40.369789
81193795	81193797	40.370501
42315257	42315259	40.371288
161985667	161985683	40.371695
176124242	176124739	40.374134
161155198	161155201	40.376576
96421676	127717149	40.376891
9603822	43547991	40.385472
157834466	157834650	40.385677
245019011	245019054	40.390599
81193807	81193823	40.394263
316045204	316045428	40.394805
175176254	175176273	40.397390
161111443	161111444	40.404876
176232164	176232172	40.406181
130864881	130864893	40.407646
171786024	171786028	40.409851
242201812	242201815	40.414006
82282008	82282043	40.414905
314704667	314704933	40.417070
316503877	316503942	40.421815
81630834	81630858	40.422742
316046583	316046594	40.423468
83509681	83509756	40.424022
42315246	42315247	40.428848
176232178	176232184	40.428881
175176471	175176472	40.430988
127155499	127155521	40.449372
96189885	96189906	40.449829
96105355	96105358	40.451986
101838667	101838675	40.454789
81423719	81423793	40.474118
127054738	127054739	40.491651
130864872	130864873	40.499226
56060083	56060093	40.499268
176124240	176124767	40.502600
43547904	43547905	40.510922
81630757	81630810	40.512269
184293634	206693403	40.513945
176937406	176937432	40.520967
81162436	158056470	40.521796
99197380	99197381	40.528731
316046584	316046640	40.542676
103649739	158384143	40.549416
54499428	54499429	40.559267
159505394	159505459	40.566863
159505388	159505420	40.567255
159505397	159505467	40.568906
159505407	159505474	40.569369
142411256	279109205	40.574450
81269375	81269468	40.584133
242960587	242960595	40.590953
81162435	81162456	40.595446
150602351	154689462	40.595945
242199312	242199370	40.600428
171786041	171786125	40.607417
2940055	170602719	40.610412
4506209	4506215	40.611064
157731242	157731252	40.628139
245018943	245018995	40.635927
87809947	88494755	40.640063
172865768	172865782	40.646754
677882677	1262632014	40.649283
130736279	130736997	40.651403
243256293	243256359	40.651851
152294287	152294299	40.654216
81423505	81423627	40.657763
81423666	81423770	40.666486
159749036	159749147	40.669282
156208038	156208040	40.680115
171786145	171786157	40.685090
191402700	191402733	40.686408
127189979	171952256	40.687371
315882802	315882811	40.688235
157435259	191402887	40.690644
82281971	83629621	40.692767
178426696	1306300644	40.695588
316503888	316634963	40.702604
176789857	176789858	40.702630
56062121	56062125	40.721439
42315137	42315212	40.721870
172415736	172415906	40.724212
56061764	56061793	40.735158
88810766	89198179	40.735265
81269433	81269679	40.736885
243256327	243256360	40.737960
177084291	177084328	40.745313
2826250	210644399	40.746129
316048018	316634952	40.749711
242557170	242557212	40.750723
130736277	130736389	40.753825
3378557	150419317	40.757388
314704521	314704972	40.759508
157693150	157693155	40.761357
175176460	175176493	40.761858
171786032	171786040	40.767020
42315220	42315221	40.768937
176124550	176124552	40.772669
242199278	242199297	40.772982
176789862	176789870	40.784948
81239431	81239454	40.790734
314704667	314705095	40.795506
316634933	316635158	40.796055
130736942	130737361	40.796961
160599853	160599874	40.809054
161462421	161462465	40.814478
158743883	158743886	40.814561
194800114	194800127	40.816216
2774085	42315296	40.820377
150568073	150568117	40.820782
242960564	242970399	40.829816
176124682	176124683	40.831444
105024743	105024776	40.836743
157731308	157731312	40.848246
177083342	177083677	40.852766
314704518	314705051	40.855365
243256292	243256298	40.857366
156093671	156093675	40.883365
175859500	175859501	40.885000
171952251	171952252	40.886732
149028515	149028601	40.889019
96105742	96105755	40.893946
161111433	161111440	40.898659
82281974	82281999	40.898984
176232164	176232177	40.902101
156093532	156093671	40.906543
315265395	315844927	40.926286
2309752	9591047	40.938187
54379225	54379226	40.938957
81290544	81290583	40.944455
103640178	157693155	40.946655
175859560	175859563	40.947507
81290517	81290556	40.949216
82282064	82282084	40.951086
161111465	161111467	40.955600
149440965	243404630	40.963359
81423522	81423678	40.965708
81240030	81240036	40.977732
160599869	160599876	40.981087
53337422	53337433	40.984179
3686349	3686350	40.987119
130738483	130738614	40.988859
154937283	154937356	40.991708
171793246	171793258	40.995652
109712183	157535605	41.002672
176124486	176124523	41.015298
176361468	176361476	41.016935
315268615	315268617	41.023955
85548206	108727755	41.028143
160599857	160599873	41.031619
81290511	81290588	41.035789
130736181	130736569	41.039082
97547395	175834183	41.040080
8097239	698288577	41.040481
47659669	47659670	41.040757
176124174	176124692	41.044313
81240189	81240195	41.048285
160659972	160659980	41.054108
316015896	316503960	41.054660
149417032	424525643	41.070497
54499752	54499753	41.072565
146263518	146263528	41.072703
81150811	81150813	41.089681
130736540	130736574	41.093157
105024720	105024765	41.093807
43547987	43547999	41.104168
81159015	81162847	41.119541
243256356	243256359	41.120326
172415764	172442654	41.138450
81299407	81299444	41.146757
176232184	176232188	41.148044
176789847	176789877	41.152067
2376674	170153342	41.152164
81269345	81269632	41.156373
242970249	242970362	41.157278
5274346	56058883	41.163940
243380207	1453376335	41.165785
206693404	206693407	41.170521
156068070	156068099	41.172178
156093532	156093612	41.176173
176232179	176232186	41.189739
160599820	160599888	41.189761
170153335	170153339	41.199315
53843411	53843412	41.202647
175366659	528945140	41.207233
81299533	81299537	41.207265
677882672	1262962630	41.209019
243380248	243390441	41.220982
158056486	158056492	41.224334
54499427	219823037	41.226340
161462443	161478867	41.226631
81630843	81630899	41.231129
184073745	184073755	41.236875
243380238	243380268	41.240011
171786009	171786158	41.245213
316046672	316046706	41.248442
176052649	176052653	41.269399
130738368	130738492	41.275695
81423543	81423544	41.276741
177083539	177084364	41.278322
177963259	177963262	41.289834
3770342	150419260	41.298103
316045347	316045393	41.300988
242970221	242970229	41.307128
130736164	130737024	41.312397
149259612	1436604414	41.315922
149028510	149028515	41.318664
130738650	380926362	41.319248
158384243	158898342	41.321290
81150822	81150833	41.326925
678133014	678133025	41.332972
161462428	161478856	41.334275
3820361	3897407	41.349530
315893735	315893753	41.358809
107689234	107689240	41.360753
431336812	462496019	41.366355
130736574	130737000	41.366375
1262632021	1262658275	41.368559
161462465	161478874	41.396755
96105365	96105373	41.398433
176124197	176124238	41.400142
40703029	40703030	41.406549
81423418	81423681	41.408451
81423476	81423748	41.408802
108637124	108637145	41.409515
176361501	176361518	41.413247
176124631	176124753	41.417354
1303405846	1303406172	41.420849
157684459	157684489	41.421490
171786006	171786047	41.429652
53742070	127545743	41.436627
40752450	40752451	41.437848
2899505	2899510	41.442409
150600114	150600304	41.444667
82282064	156068055	41.456326
103706227	103706255	41.460236
152110805	878616990	41.464252
161076575	161076656	41.464754
103649732	103649760	41.468540
194800067	194800095	41.477386
130736228	130736297	41.493294
4616037	149770921	41.500182
107683064	107683116	41.501315
81630791	81630820	41.516941
156207998	156208009	41.517660
56058347	56058372	41.518074
127189976	127189983	41.519305
43547984	43547985	41.520683
152294276	152294278	41.522856
161155187	161155188	41.555001
174744050	174744072	41.556886
172865750	172865777	41.559348
161111445	161111446	41.560115
53337430	53337433	41.563095
184073745	184073760	41.564013
171793547	171793562	41.564185
171793551	171793569	41.566788
81299408	81299411	41.567620
53335146	53335149	41.574454
152294244	152294248	41.579544
178426693	178426694	41.581297
3838690	3838693	41.586418
97598555	97598567	41.587555
171793548	171793556	41.593328
107244586	149656013	41.598794
722631984	722631986	41.601740
54495769	54495791	41.608604
53337376	53337382	41.614625
127155490	127155503	41.618548
127054731	127994186	41.621666
316045135	316332219	41.625722
53362875	54495760	41.635196
170602719	170602721	41.636259
242970237	242970353	41.647044
54495791	54495792	41.650290
316045090	316045215	41.654084
124196281	124196305	41.654917
160599817	160599868	41.657754
166372356	166372361	41.658057
96105744	96105751	41.691405
124196284	124196305	41.698364
105024720	105024791	41.702074
81269389	81269632	41.706803
165318266	174874603	41.712216
677310215	677310216	41.712690
150568107	150568117	41.716697
171793553	171793564	41.716841
176937422	176937426	41.719998
56058868	56058880	41.721324
81269302	81269550	41.724232
316015891	316015934	41.734564
42315229	42315230	41.739576
5249791	130738603	41.741462
7909395	156093574	41.751749
97547389	97547407	41.752105
179439991	242199254	41.766556
176124294	176124556	41.778178
175366653	175366654	41.781444
81299436	81299438	41.793641
175176284	175176299	41.794354
172415888	172415906	41.802546
103640171	157693150	41.813755
1038178978	1038178979	41.814292
96105736	96105751	41.819252
54499777	54499778	41.826152
242960560	243390291	41.830095
194800064	194800095	41.830471
54499767	97395449	41.831194
109831936	109831968	41.835714
41917113	181521646	41.836929
96105370	96105375	41.845754
150604745	155681191	41.848293
171793549	171793568	41.849214
160659970	160659971	41.850588
3820360	3820365	41.851834
40748300	166476550	41.852543
109684217	109684231	41.855390
54499765	54499766	41.855945
242970621	242970643	41.858567
54610194	54610195	41.858626
42315254	42315303	41.861431
130738504	130738615	41.861925
3378544	150419375	41.862467
191748362	191748368	41.865046
159505387	159505461	41.867946
40703032	40703033	41.869345
175837086	175837095	41.871940
127155515	208258711	41.875902
161478864	161564367	41.880215
678081276	722624786	41.882888
124196283	124196303	41.901369
243256326	243256329	41.904997
722616414	722616415	41.905842
160659946	160659985	41.906982
176124704	1304815879	41.907886
42315140	42315234	41.909286
156093663	156093664	41.909474
81159006	81159017	41.911095
677310226	677310227	41.914103
159749304	268984992	41.923024
158056450	158056451	41.926392
174855276	174855278	41.926990
176124286	176124753	41.928609
81239431	184073744	41.947798
40749959	315658445	41.954637
175176236	175176508	41.957678
147129087	147129107	41.960790
127054745	161478865	41.961909
242960552	242960579	41.962122
40703030	40703031	41.964867
315882735	315882802	41.966367
69416947	128191609	41.968982
127054732	127054743	41.988984
96105374	96105395	41.991030
175859460	175859593	41.991186
81423443	81423710	41.993597
130738508	130738571	41.998988
81240195	81299505	42.009272
177084565	178426693	42.016098
81423716	81423771	42.023973
134215851	191748355	42.025463
149513717	149513752	42.026019
96105359	96105395	42.029903
158549692	158549696	42.044756
2759431	81150821	42.053790
53362882	54495760	42.060633
105573519	105573522	42.067312
81423479	81423499	42.073645
722631987	722631988	42.076509
54499742	54499776	42.079560
40703006	40703007	42.083329
42315349	42315352	42.087792
56058850	56058861	42.092403
146263525	146263528	42.096571
113733591	177963256	42.101943
165318269	174874590	42.104730
171881170	171881176	42.105416
176361499	176361515	42.109052
316046615	316046702	42.111376
81299499	81299501	42.116786
9591034	9591040	42.120436
81236842	81236845	42.131919
157684463	157684467	42.135238
43547938	43547939	42.139330
161564357	161564367	42.142918
108637134	108637144	42.145495
149417054	424525643	42.148566
109831936	109831986	42.148838
82282092	82282157	42.150858
103706129	103706203	42.151177
157693151	157693153	42.156580
159749062	159749113	42.159586
242960550	242960580	42.160781
3368639	150568115	42.167381
243390313	243390440	42.174423
161155193	161155198	42.181584
42315222	42315235	42.184235
82281980	82282159	42.185530
130736213	130736546	42.187091
161338247	161338251	42.191997
42315254	42315255	42.192418
108772487	108772539	42.201656
166476551	166476552	42.203731
315844754	315844755	42.211551
184073747	184073749	42.219455
105024731	105024776	42.219542
127994190	161462456	42.222889
105573553	105573597	42.227622
176124561	176124632	42.228392
79142147	79142165	42.229766
109384702	158743861	42.242135
152294289	152294294	42.242626
207204917	207210854	42.242756
40703033	40703034	42.244742
127189972	127189978	42.246234
151778210	152795400	42.249271
40703031	40703032	42.250378
81269316	81269543	42.251859
172457347	518659412	42.258142
177083959	177084079	42.266279
127877452	172415824	42.268052
2350789	2350796	42.268152
103649698	103649768	42.274105
156208004	156208017	42.277547
47893452	47893453	42.278055
160599820	160599883	42.278276
1038178988	1262962629	42.279914
177084266	177084313	42.294376
316635031	316635061	42.295776
171786009	171786013	42.297901
156207989	156208019	42.298399
97547397	97547425	42.304185
82282035	82282140	42.316175
90595115	90595177	42.317092
171793544	171793558	42.320519
96421705	97464995	42.325240
172442664	172442687	42.327660
97395446	100052908	42.330119
109401421	159749108	42.340009
81290520	81290524	42.346819
81423566	81423768	42.347641
115759897	115759901	42.356662
81152546	81159012	42.357925
54610195	54610198	42.359040
170153343	178020492	42.367385
242970350	1306301003	42.375393
43547895	43547896	42.377250
107683070	107683131	42.383515
249594048	249594055	42.386042
157834235	157834370	42.390259
176766145	176766146	42.396190
81159010	81236823	42.399217
43547998	89198165	42.399484
109684209	109684217	42.400430
42315235	42315236	42.408980
175837006	175837041	42.422163
81299391	81299411	42.423715
2302381	8079620	42.424288
249594008	249594047	42.432389
171786126	171786134	42.433142
81299444	81299446	42.433768
151905907	151905910	42.443482
243390156	243390172	42.448887
315844790	315844882	42.453725
2091393	54609444	42.458088
109831964	109831994	42.466128
81299505	81299575	42.478949
157834533	157834673	42.480124
97547389	175834264	42.480292
56061773	56061801	42.480839
2335780	40701051	42.481925
315898326	315898346	42.486469
174568251	174568254	42.487356
176232162	176232173	42.508819
81240029	133001079	42.520703
176789872	176789873	42.526135
172865774	172865775	42.541768
242199282	242960585	42.542355
86100267	86100272	42.544021
171881139	171881174	42.553942
176937431	176937435	42.562535
56061769	56061800	42.580541
315844713	315844886	42.585262
249594043	249594045	42.585766
161076669	161923940	42.586790
316046577	316046726	42.588298
172415771	172442666	42.588391
47893447	47893458	42.594620
157589094	157589105	42.595263
56058346	56058362	42.602057
2827488	211511571	42.603338
166476551	166476557	42.610607
171786019	171786143	42.610876
172415892	172415902	42.614300
56058854	56058862	42.620318
149028510	1368775776	42.626255
249594030	249594057	42.630277
53362876	53362882	42.630748
314704935	314705017	42.636256
81269242	81269468	42.640716
171786004	171786146	42.646109
107689240	107689265	42.652049
150599750	150599872	42.652336
171786019	171786128	42.653917
127994190	161462426	42.658810
171786128	171786465	42.665405
170153326	170153339	42.665790
316015892	316015925	42.665986
176789844	176789876	42.674667
518659412	518659414	42.677488
161462439	161462445	42.678958
42315167	42315283	42.683841
109401403	158743857	42.685999
175176287	175176302	42.687028
722631963	722631966	42.687200
176789844	176789868	42.691696
105024748	105024776	42.701906
109401411	158743859	42.710187
171786098	171786126	42.723197
56058357	56058386	42.727863
243380268	243390410	42.729591
316634953	316635090	42.731565
171952209	171952241	42.732061
314704958	314704968	42.739325
171786049	171786133	42.747670
40749972	40749974	42.748913
316046654	316046686	42.754591
8097238	698288559	42.758516
176361467	176361475	42.763055
82282071	82282076	42.769519
242970297	242970309	42.772583
152910052	152910055	42.776388
42315132	42315135	42.780810
150604728	155800814	42.785152
56058372	56058379	42.792755
161076563	161985698	42.798613
2774088	42315293	42.798925
160599881	160599883	42.801798
89198165	89198175	42.803500
315882736	315898333	42.803969
316046689	316046771	42.810071
2568588	158056496	42.810472
155783948	155783955	42.812905
81236841	81236845	42.813429
157834248	157834673	42.814296
171786058	171786158	42.818222
722624781	722624782	42.824483
249594049	249594064	42.827745
150599750	150602386	42.827881
152910034	152910038	42.827895
83509693	83509741	42.831108
160599821	160599882	42.839734
161111462	161111465	42.853417
150568077	150568096	42.853636
191436817	191436819	42.853699
246476686	246476692	42.867645
243254240	243256345	42.868910
316047924	316048052	42.872759
54504451	54504452	42.884210
130738392	130738447	42.885485
172415734	172415752	42.887998
161111446	161111449	42.902924
176937402	176937420	42.904963
176269235	548953102	42.905809
133001076	133001078	42.909997
40698501	171881174	42.939562
47893769	47893777	42.943104
315268613	315268633	42.946115
106748711	170780110	42.947453
177084158	177084521	42.947579
158056446	158056504	42.955391
109401411	158743869	42.974183
175176368	175176374	42.979638
40740498	173688232	42.981535
173415335	173415340	42.988388
2309750	9591047	42.993698
157834512	157834527	42.995819
172415879	172415888	42.997356
56061800	56061816	43.008918
116397193	166372349	43.014360
133130334	133130335	43.024601
147129095	147129098	43.026265
109684215	182840527	43.029901
81269538	81269590	43.033069
171952252	171952256	43.038313
149417032	149417033	43.047626
155508245	300287419	43.053627
174522281	174522282	43.054378
3823716	7522175	43.054508
